customer_id,total_transactions,total_transaction_value,average_transaction_value,maximum_transaction_value,total_red_flags,maximum_rule_score,alert_count,customer_risk_level
CUST001240,24,11856.85,494.03541666666666,1665.61,65,40,24,MEDIUM
CUST001241,26,15974.529999999999,614.405,4038.57,69,40,26,MEDIUM
CUST001242,21,14878.07,708.4795238095238,2935.19,50,35,21,MEDIUM
CUST001243,33,27301.85,827.3287878787878,3483.91,88,40,33,MEDIUM
CUST001244,26,10849.27,417.2796153846154,1361.15,69,40,26,MEDIUM
CUST001245,17,9106.119999999999,535.6541176470588,2896.58,64,50,17,HIGH
CUST001246,40,35336.52,883.4129999999999,3787.56,102,40,40,MEDIUM
CUST001247,27,24878.98,921.4437037037037,5774.83,68,50,27,HIGH
CUST001248,24,15113.050000000001,629.7104166666667,1830.47,66,40,24,MEDIUM
CUST001249,19,17664.370000000003,929.7036842105265,9226.06,54,70,19,CRITICAL
CUST001250,25,18531.23,741.2492,2402.66,66,40,25,MEDIUM
CUST001251,26,36815.75,1415.9903846153845,12488.85,80,70,26,CRITICAL
CUST001252,27,14092.98,521.9622222222222,1856.58,69,40,27,MEDIUM
CUST001253,27,17871.73,661.9159259259259,4127.43,73,40,27,MEDIUM
CUST001254,16,11442.3,715.14375,3184.9,41,40,16,MEDIUM
CUST001255,29,18765.94,647.1013793103448,5069.4,77,50,29,HIGH
CUST001256,26,24023.02,923.9623076923077,3462.75,67,40,26,MEDIUM
CUST001257,26,20221.059999999998,777.7330769230769,4134.88,69,40,26,MEDIUM
CUST001258,27,7778.6,288.0962962962963,1050.64,71,40,27,MEDIUM
CUST001259,20,8314.65,415.73249999999996,1973.42,53,40,20,MEDIUM
CUST001260,29,20233.05,697.6913793103448,9169.69,85,80,29,CRITICAL
CUST001261,24,10585.64,441.0683333333333,1534.06,68,40,24,MEDIUM
CUST001262,26,23103.29,888.588076923077,11588.17,71,50,26,HIGH
CUST001263,21,14969.1,712.8142857142857,2382.55,54,40,21,MEDIUM
CUST001264,21,9631.109999999999,458.62428571428563,3002.89,58,40,21,MEDIUM
CUST001265,22,16570.72,753.2145454545455,3745.53,59,40,22,MEDIUM
CUST001266,23,20270.43,881.3230434782608,5276.86,61,50,23,HIGH
CUST001267,25,13370.32,534.8128,2552.04,68,40,25,MEDIUM
CUST001268,28,18658.079999999998,666.3599999999999,5072.99,71,50,28,HIGH
CUST001269,25,20615.18,824.6072,8794.39,68,65,25,HIGH
CUST001270,27,13031.94,482.6644444444445,1442.89,74,40,27,MEDIUM
CUST001271,34,14113.77,415.1108823529412,1838.89,129,55,34,HIGH
CUST001272,25,16272.4,650.896,2369.3,69,40,25,MEDIUM
CUST001273,12,4997.49,416.4575,1276.0,34,40,12,MEDIUM
CUST001274,24,12368.47,515.3529166666666,1808.01,63,40,24,MEDIUM
CUST001275,27,10939.34,405.1607407407407,1381.81,71,40,27,MEDIUM
CUST001276,25,8618.19,344.7276,1230.71,67,40,25,MEDIUM
CUST001277,21,13988.39,666.1138095238096,2576.08,51,35,21,MEDIUM
CUST001278,19,15720.51,827.3952631578948,2559.82,52,40,19,MEDIUM
CUST001279,28,26642.49,951.5175,9024.04,75,65,28,HIGH
CUST001280,23,13282.14,577.484347826087,2777.2,58,35,23,MEDIUM
CUST001281,22,16454.36,747.9254545454546,2592.55,59,40,22,MEDIUM
CUST001282,21,8410.76,400.51238095238097,1148.59,55,40,21,MEDIUM
CUST001283,25,23826.92,953.0767999999999,8564.33,75,70,25,CRITICAL
CUST001284,31,22513.45,726.2403225806452,4439.41,86,40,31,MEDIUM
CUST001285,21,7130.0,339.5238095238095,1095.53,57,40,21,MEDIUM
CUST001286,23,11771.54,511.80608695652177,2330.76,62,40,23,MEDIUM
CUST001287,26,12043.37,463.2065384615385,2253.14,90,50,26,HIGH
CUST001288,33,14837.22,449.6127272727272,1588.52,85,40,33,MEDIUM
CUST001289,26,13841.23,532.355,3986.62,71,40,26,MEDIUM
CUST001290,23,17721.64,770.5060869565217,4249.2,61,40,23,MEDIUM
CUST001291,19,9787.69,515.1415789473684,2525.03,47,35,19,MEDIUM
CUST001292,28,20254.94,723.3907142857142,3923.51,70,40,28,MEDIUM
CUST001293,23,8366.27,363.7508695652174,1902.83,58,35,23,MEDIUM
CUST001294,20,20679.97,1033.9985000000001,5654.9,54,55,20,HIGH
CUST001295,26,10052.75,386.6442307692308,2460.86,76,40,26,MEDIUM
CUST001296,30,29709.34,990.3113333333333,5736.89,108,65,30,HIGH
CUST001297,28,13158.1,469.9321428571429,2145.59,78,40,28,MEDIUM
CUST001298,17,7449.75,438.22058823529414,1723.47,47,40,17,MEDIUM
CUST001299,21,15152.14,721.5304761904762,5201.82,61,55,21,HIGH
CUST001300,24,17794.94,741.4558333333333,5973.91,69,70,24,CRITICAL
CUST001301,28,21819.44,779.2657142857142,5323.86,73,55,28,HIGH
CUST001302,24,17539.09,730.7954166666667,2995.85,65,40,24,MEDIUM
CUST001303,27,19185.08,710.5585185185186,3857.92,99,55,27,HIGH
CUST001304,20,7570.110000000001,378.50550000000004,1026.27,57,40,20,MEDIUM
CUST001305,29,32006.370000000003,1103.6679310344828,9258.85,85,90,29,CRITICAL
CUST001306,23,20193.53,877.9795652173913,4108.43,58,40,23,MEDIUM
CUST001307,23,20050.33,871.7534782608697,4753.05,87,55,23,HIGH
CUST001308,19,10854.41,571.2847368421053,1915.89,55,40,19,MEDIUM
CUST001309,20,9683.28,484.16400000000004,2049.53,52,40,20,MEDIUM
CUST001310,23,13795.22,599.7921739130435,3015.93,55,35,23,MEDIUM
CUST001311,26,26972.18,1037.3915384615384,9050.6,75,85,26,CRITICAL
CUST001312,18,8929.04,496.0577777777778,1437.32,45,40,18,MEDIUM
CUST001313,26,17611.54,677.3669230769231,2797.07,72,40,26,MEDIUM
CUST001314,25,21695.04,867.8016,7737.55,69,50,25,HIGH
CUST001315,27,22512.0,833.7777777777778,5711.26,69,50,27,HIGH
CUST001316,18,15415.27,856.4038888888889,5072.28,49,50,18,HIGH
CUST001317,23,10358.14,450.35391304347826,1830.99,66,40,23,MEDIUM
CUST001318,21,20002.8,952.5142857142857,7278.83,58,70,21,CRITICAL
CUST001319,26,30628.140000000003,1178.0053846153846,6112.27,76,55,26,HIGH
CUST001320,22,13632.18,619.6445454545454,2181.95,80,55,22,HIGH
CUST001321,25,16307.47,652.2988,3420.96,66,35,25,MEDIUM
CUST001322,30,21108.71,703.6236666666666,4716.28,77,40,30,MEDIUM
CUST001323,26,14233.53,547.4434615384615,2139.52,71,40,26,MEDIUM
CUST001324,14,7762.530000000001,554.4664285714287,1447.21,36,40,14,MEDIUM
CUST001325,22,9983.49,453.795,2118.88,63,40,22,MEDIUM
CUST001326,19,13999.84,736.8336842105264,1731.27,50,40,19,MEDIUM
CUST001327,24,21596.039999999997,899.8349999999999,9479.66,67,85,24,CRITICAL
CUST001328,20,18225.489999999998,911.2744999999999,7219.64,56,50,20,HIGH
CUST001329,31,24199.1,780.6161290322581,11746.92,86,55,31,HIGH
CUST001330,29,12331.77,425.2334482758621,1805.54,82,40,29,MEDIUM
CUST001331,19,13782.76,725.4084210526316,3194.82,51,40,19,MEDIUM
CUST001332,25,12658.91,506.3564,2218.3,67,40,25,MEDIUM
CUST001333,25,15898.91,635.9564,2757.52,64,35,25,MEDIUM
CUST001334,25,26825.58,1073.0232,9170.1,77,70,25,CRITICAL
CUST001335,31,19441.66,627.1503225806451,6700.84,86,60,31,HIGH
CUST001336,21,23863.09,1136.337619047619,8245.22,63,75,21,CRITICAL
CUST001337,21,9213.59,438.742380952381,1230.27,52,35,21,MEDIUM
CUST001338,19,21050.86,1107.94,7402.95,48,50,19,HIGH
CUST001339,20,8014.08,400.704,1714.54,51,35,20,MEDIUM
CUST001340,23,31948.36,1389.0591304347827,10075.19,91,65,23,HIGH
CUST001341,25,14137.57,565.5028,4592.45,65,35,25,MEDIUM
CUST001342,27,12400.82,459.28962962962964,2267.82,75,40,27,MEDIUM
CUST001343,29,34296.08,1182.623448275862,8545.06,107,100,29,CRITICAL
CUST001344,16,17103.22,1068.95125,6671.66,47,50,16,HIGH
CUST001345,26,18070.0,695.0,2703.06,74,40,26,MEDIUM
CUST001346,29,17434.62,601.1937931034482,3076.74,76,40,29,MEDIUM
CUST001347,26,16199.53,623.0588461538462,3705.83,65,40,26,MEDIUM
CUST001348,26,23154.66,890.5638461538462,8010.03,73,70,26,CRITICAL
CUST001349,31,35549.5,1146.758064516129,7234.81,82,50,31,HIGH
CUST001350,24,19177.43,799.0595833333333,6217.82,60,55,24,HIGH
CUST001351,15,8569.2,571.2800000000001,1679.41,39,40,15,MEDIUM
CUST001352,26,32766.73,1260.2588461538462,14802.43,69,50,26,HIGH
CUST001353,23,23812.27,1035.3160869565218,6945.54,63,50,23,HIGH
CUST001354,18,15845.68,880.3155555555555,6394.5,42,50,18,HIGH
CUST001355,31,19178.579999999998,618.6638709677419,9102.82,80,70,31,CRITICAL
CUST001356,19,12093.64,636.5073684210525,4673.41,47,40,19,MEDIUM
CUST001357,20,28804.02,1440.201,14254.51,53,55,20,HIGH
CUST001358,34,19323.16,568.3282352941177,3022.31,90,40,34,MEDIUM
CUST001359,23,21703.36,943.6243478260869,11024.05,66,70,23,CRITICAL
CUST001360,29,23831.170000000002,821.7644827586207,4977.64,74,40,29,MEDIUM
CUST001361,24,34642.28,1443.4283333333333,16893.24,68,50,24,HIGH
CUST001362,22,16557.73,752.6240909090909,3372.79,57,40,22,MEDIUM
CUST001363,31,25538.88,823.8348387096775,3644.8,79,40,31,MEDIUM
CUST001364,22,24493.010000000002,1113.3186363636364,11243.75,62,50,22,HIGH
CUST001365,16,14617.82,913.61375,2956.33,41,35,16,MEDIUM
CUST001366,31,21748.29,701.5577419354839,8051.37,92,70,31,CRITICAL
CUST001367,17,6888.41,405.2005882352941,1938.64,52,40,17,MEDIUM
CUST001368,26,20772.21,798.9311538461538,3829.3,75,40,26,MEDIUM
CUST001369,26,18323.82,704.7623076923077,2599.01,72,40,26,MEDIUM
CUST001370,27,28126.62,1041.7266666666667,6695.45,73,50,27,HIGH
CUST001371,26,18584.079999999998,714.7723076923077,3698.31,76,40,26,MEDIUM
CUST001372,31,18816.11,606.9712903225807,2250.15,83,40,31,MEDIUM
CUST001373,26,19814.75,762.1057692307693,5261.9,67,50,26,HIGH
CUST001374,25,20102.82,804.1128,3656.99,60,35,25,MEDIUM
CUST001375,27,20580.44,762.2385185185185,6083.55,101,60,27,HIGH
CUST001376,35,19921.84,569.1954285714286,4424.29,94,40,35,MEDIUM
CUST001377,20,13580.79,679.0395000000001,2881.12,54,40,20,MEDIUM
CUST001378,26,17641.22,678.5084615384616,2998.2,65,40,26,MEDIUM
CUST001379,24,29558.94,1231.6225,10390.0,65,55,24,HIGH
CUST001380,30,41854.04,1395.1346666666666,16070.77,86,65,30,HIGH
CUST001381,27,21336.64,790.2459259259259,6775.96,74,55,27,HIGH
CUST001382,20,15492.89,774.6445,3178.18,58,40,20,MEDIUM
CUST001383,24,17667.670000000002,736.1529166666668,4088.24,67,50,24,HIGH
CUST001384,27,11877.710000000001,439.91518518518524,2399.14,72,40,27,MEDIUM
CUST001385,32,17647.55,551.4859375,2506.82,88,40,32,MEDIUM
CUST001386,23,13994.04,608.4365217391305,3150.21,60,35,23,MEDIUM
CUST001387,19,19100.57,1005.2931578947369,9692.18,53,80,19,CRITICAL
CUST001388,35,61824.71,1766.4202857142857,15115.12,101,85,35,CRITICAL
CUST001389,24,15806.57,658.6070833333333,4643.21,61,40,24,MEDIUM
CUST001390,23,18880.04,820.8713043478261,5372.15,59,50,23,HIGH
CUST001391,20,13307.35,665.3675000000001,2421.79,46,40,20,MEDIUM
CUST001392,27,16351.68,605.6177777777777,2718.76,73,40,27,MEDIUM
CUST001393,25,33307.47,1332.2988,7695.92,90,70,25,CRITICAL
CUST001394,26,15241.9,586.2269230769231,2428.39,96,55,26,HIGH
CUST001395,32,22031.66,688.489375,6617.65,91,50,32,HIGH
CUST001396,22,21461.11,975.505,8044.55,55,70,22,CRITICAL
CUST001397,21,18047.39,859.3995238095238,4428.71,58,40,21,MEDIUM
CUST001398,27,22441.84,831.1792592592593,4396.53,76,50,27,HIGH
CUST001399,32,21558.43,673.7009375,3960.33,89,40,32,MEDIUM
CUST001400,24,12535.53,522.31375,1919.66,61,40,24,MEDIUM
CUST001401,21,21143.53,1006.8347619047619,4769.97,59,40,21,MEDIUM
CUST001402,29,24698.7,851.6793103448276,5404.12,84,55,29,HIGH
CUST001403,24,31565.85,1315.2437499999999,8186.67,66,70,24,CRITICAL
CUST001404,22,17388.1,790.3681818181817,6316.39,59,55,22,HIGH
CUST001405,22,14512.16,659.6436363636363,3559.25,57,35,22,MEDIUM
CUST001406,23,14559.83,633.0360869565218,2264.52,64,40,23,MEDIUM
CUST001407,19,10300.51,542.1321052631579,4783.75,54,40,19,MEDIUM
CUST001408,22,14839.69,674.5313636363636,4179.45,60,40,22,MEDIUM
CUST001409,26,15911.650000000001,611.9865384615385,4118.26,70,40,26,MEDIUM
CUST001410,30,34190.47,1139.6823333333334,8647.79,79,70,30,CRITICAL
CUST001411,28,15231.85,543.9946428571428,2233.18,75,40,28,MEDIUM
CUST001412,21,50659.44,2412.3542857142857,24075.2,60,70,21,CRITICAL
CUST001413,27,23285.08,862.4103703703704,5895.86,96,65,27,HIGH
CUST001414,17,7062.1900000000005,415.4229411764706,2308.38,63,50,17,HIGH
CUST001415,27,17486.83,647.6603703703704,4299.95,74,40,27,MEDIUM
CUST001416,21,15113.55,719.6928571428571,1886.52,54,40,21,MEDIUM
CUST001417,22,19342.59,879.2086363636364,4867.64,59,45,22,MEDIUM
CUST001418,26,15580.27,599.2411538461539,4219.3,73,40,26,MEDIUM
CUST001419,20,27106.86,1355.343,8807.89,53,70,20,CRITICAL
CUST001420,26,27769.11,1068.0426923076923,3922.05,62,40,26,MEDIUM
CUST001421,14,13920.689999999999,994.3349999999999,3109.7,49,50,14,HIGH
CUST001422,17,12905.0,759.1176470588235,5050.64,51,60,17,HIGH
CUST001423,29,12526.14,431.9358620689655,1728.69,81,40,29,MEDIUM
CUST001424,28,31900.7,1139.3107142857143,8151.16,76,65,28,HIGH
CUST001425,24,22984.83,957.7012500000001,6677.17,64,55,24,HIGH
CUST001426,35,36582.98,1045.228,6445.79,93,55,35,HIGH
CUST001427,22,14977.58,680.7990909090909,4002.83,76,50,22,HIGH
CUST001428,35,26161.89,747.4825714285714,6076.32,97,60,35,HIGH
CUST001429,23,13769.38,598.6686956521738,2583.33,66,40,23,MEDIUM
CUST001430,16,10550.76,659.4225,3023.1,43,35,16,MEDIUM
CUST001431,20,22094.36,1104.718,14775.83,52,65,20,HIGH
CUST001432,15,6687.29,445.8193333333333,2113.09,42,40,15,MEDIUM
CUST001433,29,16750.0,577.5862068965517,4219.88,106,50,29,HIGH
CUST001434,30,20529.37,684.3123333333333,5150.77,81,55,30,HIGH
CUST001435,16,8828.25,551.765625,2387.84,38,35,16,MEDIUM
CUST001436,14,5680.75,405.76785714285717,1404.48,51,50,14,HIGH
CUST001437,20,10827.609999999999,541.3805,2565.22,53,40,20,MEDIUM
CUST001438,25,10439.29,417.57160000000005,1717.79,65,40,25,MEDIUM
CUST001439,17,7668.68,451.0988235294118,1841.61,49,40,17,MEDIUM
CUST001440,20,10752.47,537.6234999999999,2427.45,70,85,20,CRITICAL
CUST001441,20,16392.3,819.615,2536.61,53,40,20,MEDIUM
CUST001442,30,18643.93,621.4643333333333,2362.31,79,40,30,MEDIUM
CUST001443,20,14803.66,740.183,3076.39,52,40,20,MEDIUM
CUST001444,20,18887.59,944.3795,3890.99,53,40,20,MEDIUM
CUST001445,19,14473.85,761.7815789473684,3898.42,68,50,19,HIGH
CUST001446,26,22438.11,863.0042307692308,8067.14,75,70,26,CRITICAL
CUST001447,22,20181.87,917.3577272727272,7262.65,57,55,22,HIGH
CUST001448,28,21095.34,753.405,2843.9,75,40,28,MEDIUM
CUST001449,28,16431.33,586.8332142857143,5447.18,77,55,28,HIGH
CUST001450,22,12112.24,550.5563636363636,3777.35,65,40,22,MEDIUM
CUST001451,32,27154.39,848.5746875,10596.67,80,50,32,HIGH
CUST001452,26,13112.26,504.3176923076923,2385.31,64,40,26,MEDIUM
CUST001453,17,8456.67,497.4511764705882,1666.16,45,40,17,MEDIUM
CUST001454,18,21062.27,1170.1261111111112,8709.23,48,80,18,CRITICAL
CUST001455,34,15663.73,460.6979411764706,3208.61,87,40,34,MEDIUM
CUST001456,30,11900.76,396.692,2630.99,78,35,30,MEDIUM
CUST001457,32,17130.09,535.3153125,2281.65,86,40,32,MEDIUM
CUST001458,21,17622.93,839.1871428571428,6676.71,60,60,21,HIGH
CUST001459,17,6905.87,406.22764705882355,1426.22,48,40,17,MEDIUM
CUST001460,27,15424.69,571.2848148148148,2125.36,73,40,27,MEDIUM
CUST001461,32,16730.78,522.836875,1859.05,93,40,32,MEDIUM
CUST001462,23,12146.52,528.1095652173914,1716.37,63,40,23,MEDIUM
CUST001463,20,11478.98,573.949,3098.73,50,40,20,MEDIUM
CUST001464,17,21240.06,1249.4152941176471,4830.02,47,35,17,MEDIUM
CUST001465,22,17031.24,774.1472727272728,4169.59,55,40,22,MEDIUM
CUST001466,20,13766.53,688.3265,5802.22,59,55,20,HIGH
CUST001467,23,12718.93,552.9969565217391,2444.05,63,40,23,MEDIUM
CUST001468,18,15571.62,865.09,3676.66,44,35,18,MEDIUM
CUST001469,30,24669.19,822.3063333333333,2711.64,79,40,30,MEDIUM
CUST001470,23,17926.39,779.4082608695652,4661.4,60,35,23,MEDIUM
CUST001471,20,7741.62,387.081,1354.34,48,35,20,MEDIUM
CUST001472,18,7174.62,398.59,1594.54,50,40,18,MEDIUM
CUST001473,30,13211.2,440.37333333333333,1429.12,81,40,30,MEDIUM
CUST001474,20,20489.64,1024.482,6710.51,57,55,20,HIGH
CUST001475,24,10082.02,420.0841666666667,1851.33,62,40,24,MEDIUM
CUST001476,25,17633.11,705.3244,3722.79,67,40,25,MEDIUM
CUST001477,24,14524.99,605.2079166666666,2773.46,66,40,24,MEDIUM
CUST001478,24,17240.09,718.3370833333333,4278.09,65,40,24,MEDIUM
CUST001479,21,28500.93,1357.1871428571428,19362.27,60,75,21,CRITICAL
CUST001480,19,10202.699999999999,536.9842105263157,2772.7,53,40,19,MEDIUM
CUST001481,22,11107.26,504.87545454545455,3012.83,63,40,22,MEDIUM
CUST001482,18,8910.22,495.0122222222222,2744.41,25,15,0,LOW
CUST001483,17,20941.48,1231.8517647058823,6154.82,48,55,17,HIGH
CUST001484,24,19524.08,813.5033333333334,3980.51,63,40,24,MEDIUM
CUST001485,30,18572.87,619.0956666666666,2300.57,79,40,30,MEDIUM
CUST001486,20,18902.47,945.1235,4957.6,55,40,20,MEDIUM
CUST001487,30,35510.88,1183.696,17215.39,79,60,30,HIGH
CUST001488,28,13044.14,465.8621428571428,1802.24,71,40,28,MEDIUM
CUST001489,29,18751.8,646.6137931034483,2903.56,79,40,29,MEDIUM
CUST001490,26,15357.31,590.6657692307692,3192.48,71,40,26,MEDIUM
CUST001491,28,16928.05,604.5732142857142,2730.09,74,40,28,MEDIUM
CUST001492,21,12973.29,617.7757142857143,2568.2,58,40,21,MEDIUM
CUST001493,22,48231.69,2192.3495454545455,23524.03,56,65,22,HIGH
CUST001494,21,11659.779999999999,555.227619047619,1441.9,53,40,21,MEDIUM
CUST001495,17,14015.18,824.4223529411765,2925.59,66,90,17,CRITICAL
CUST001496,28,20218.23,722.0796428571429,4130.15,70,40,28,MEDIUM
CUST001497,15,6639.76,442.65066666666667,1835.84,42,40,15,MEDIUM
CUST001498,20,23384.28,1169.214,5516.76,49,50,20,HIGH
CUST001499,22,12625.91,573.905,1731.05,59,40,22,MEDIUM
CUST001500,19,39902.979999999996,2100.156842105263,34267.08,54,80,19,CRITICAL
CUST001501,19,9970.49,524.7626315789473,3021.09,53,40,19,MEDIUM
CUST001502,18,21264.87,1181.3816666666667,10302.31,46,55,18,HIGH
CUST001503,25,20318.62,812.7447999999999,3543.27,67,40,25,MEDIUM
CUST001504,16,13038.97,814.935625,2329.86,41,40,16,MEDIUM
CUST001505,20,13745.38,687.269,4033.87,56,40,20,MEDIUM
CUST001506,20,7874.41,393.7205,1392.06,57,40,20,MEDIUM
CUST001507,24,22133.46,922.2275,3244.79,89,55,24,HIGH
CUST001508,23,13019.32,566.0573913043478,4352.18,62,40,23,MEDIUM
CUST001509,29,13059.48,450.32689655172413,2137.35,79,40,29,MEDIUM
CUST001510,32,20108.88,628.4025,2610.35,88,40,32,MEDIUM
CUST001511,22,23252.49,1056.9313636363638,5564.99,60,55,22,HIGH
CUST001512,22,9906.2,450.2818181818182,3790.46,61,40,22,MEDIUM
CUST001513,20,13744.23,687.2115,4468.36,51,50,20,HIGH
CUST001514,24,16340.44,680.8516666666667,5072.7,64,60,24,HIGH
CUST001515,23,13791.68,599.6382608695652,5700.99,64,55,23,HIGH
CUST001516,14,8755.8,625.4142857142857,2857.86,49,55,14,HIGH
CUST001517,19,11380.23,598.9594736842105,3906.04,53,40,19,MEDIUM
CUST001518,21,30380.86,1446.7076190476191,9582.65,61,70,21,CRITICAL
CUST001519,28,22504.8,803.7428571428571,3120.99,78,40,28,MEDIUM
CUST001520,31,29501.41,951.6583870967742,13374.65,80,65,31,HIGH
CUST001521,20,13642.859999999999,682.1429999999999,5399.69,56,55,20,HIGH
CUST001522,23,20185.39,877.6256521739131,4553.79,66,40,23,MEDIUM
CUST001523,27,20269.2,750.7111111111111,6203.86,74,60,27,HIGH
CUST001524,17,11089.94,652.3494117647059,3598.7,44,40,17,MEDIUM
CUST001525,19,14388.11,757.2689473684211,5753.53,46,55,19,HIGH
CUST001526,24,32176.670000000002,1340.6945833333334,14843.15,66,55,24,HIGH
CUST001527,25,13022.59,520.9036,2453.78,67,40,25,MEDIUM
CUST001528,24,12879.01,536.6254166666666,2665.75,59,40,24,MEDIUM
CUST001529,15,10127.21,675.1473333333332,1403.92,39,35,15,MEDIUM
CUST001530,24,20852.42,868.8508333333333,5473.42,62,55,24,HIGH
CUST001531,21,15442.99,735.3804761904762,4198.12,49,35,21,MEDIUM
CUST001532,22,11602.42,527.3827272727273,1752.0,81,55,22,HIGH
CUST001533,28,31112.55,1111.1625,6459.79,75,55,28,HIGH
CUST001534,21,10146.66,483.1742857142857,3364.88,54,40,21,MEDIUM
CUST001535,22,12601.81,572.8095454545454,2015.97,60,40,22,MEDIUM
CUST001536,18,16880.29,937.7938888888889,6950.68,44,50,18,HIGH
CUST001537,25,18990.65,759.6260000000001,5068.34,70,60,25,HIGH
CUST001538,32,15447.36,482.73,4109.58,84,40,32,MEDIUM
CUST001539,23,7739.59,336.5039130434783,906.42,65,40,23,MEDIUM
CUST001540,26,15852.71,609.7196153846154,3479.23,66,40,26,MEDIUM
CUST001541,25,11664.21,466.56839999999994,2558.88,69,40,25,MEDIUM
CUST001542,19,7432.049999999999,391.1605263157894,1228.31,55,40,19,MEDIUM
CUST001543,22,20203.2,918.3272727272728,8034.42,64,80,22,CRITICAL
CUST001544,28,22615.71,807.7039285714285,3450.98,74,40,28,MEDIUM
CUST001545,19,33972.24,1788.0126315789473,15289.93,55,65,19,HIGH
CUST001546,25,11846.85,473.874,2794.97,69,40,25,MEDIUM
CUST001547,25,10865.85,434.634,1424.23,65,40,25,MEDIUM
CUST001548,25,8443.74,337.7496,1652.49,68,40,25,MEDIUM
CUST001549,23,16260.0,706.9565217391304,6889.94,90,75,23,CRITICAL
CUST001550,38,27272.55,717.6986842105263,7525.79,102,50,38,HIGH
CUST001551,32,32496.850000000002,1015.5265625000001,5287.06,91,55,32,HIGH
CUST001552,18,21424.160000000003,1190.2311111111112,11393.27,50,50,18,HIGH
CUST001553,15,8848.03,589.8686666666667,4059.33,39,40,15,MEDIUM
CUST001554,21,12128.02,577.5247619047619,4147.7,58,50,21,HIGH
CUST001555,26,21639.61,832.2926923076923,4843.58,70,40,26,MEDIUM
CUST001556,30,18879.85,629.3283333333333,2240.05,78,40,30,MEDIUM
CUST001557,23,10280.32,446.97043478260866,3218.28,59,40,23,MEDIUM
CUST001558,28,45791.8,1635.4214285714286,24985.03,73,70,28,CRITICAL
CUST001559,22,10518.68,478.1218181818182,2193.0,63,40,22,MEDIUM
CUST001560,22,9103.22,413.78272727272724,1678.52,58,40,22,MEDIUM
CUST001561,31,18675.36,602.4309677419355,3416.12,81,40,31,MEDIUM
CUST001562,18,19336.02,1074.2233333333334,3978.46,47,35,18,MEDIUM
CUST001563,26,28754.530000000002,1105.9434615384616,9023.12,72,65,26,HIGH
CUST001564,11,8800.47,800.0427272727272,3276.21,28,35,11,MEDIUM
CUST001565,19,14210.84,747.938947368421,4996.15,50,40,19,MEDIUM
CUST001566,23,14547.32,632.4921739130434,6728.17,62,50,23,HIGH
CUST001567,20,18034.06,901.7030000000001,3579.52,53,40,20,MEDIUM
CUST001568,22,15006.62,682.1190909090909,2267.84,56,40,22,MEDIUM
CUST001569,24,20248.63,843.6929166666667,5646.73,67,55,24,HIGH
CUST001570,21,15967.41,760.3528571428571,3635.03,53,35,21,MEDIUM
CUST001571,16,3420.4,213.775,824.69,56,50,16,HIGH
CUST001572,30,16295.44,543.1813333333333,2711.84,86,40,30,MEDIUM
CUST001573,30,15711.5,523.7166666666667,4267.27,80,40,30,MEDIUM
CUST001574,18,8014.4400000000005,445.24666666666667,3529.25,53,40,18,MEDIUM
CUST001575,17,11501.539999999999,676.5611764705882,2404.35,45,40,17,MEDIUM
CUST001576,29,21713.46,748.74,5115.92,83,75,29,CRITICAL
CUST001577,20,9268.23,463.4115,1564.67,51,40,20,MEDIUM
CUST001578,32,28701.33,896.9165625,4647.46,85,40,32,MEDIUM
CUST001579,22,8323.45,378.3386363636364,1203.82,60,40,22,MEDIUM
CUST001580,27,36259.020000000004,1342.9266666666667,15793.7,73,55,27,HIGH
