customer_id,total_transactions,total_transaction_volume,average_transaction,maximum_transaction,transaction_std,cash_transactions,international_transactions,suspicious_transactions,rule_alerts,unique_counterparties,unique_origin_countries,unique_destination_countries,average_rule_score,maximum_rule_score,average_red_flags,maximum_red_flags,PEP_flag,sanctions_flag,adverse_media_flag,structuring_events,rapid_movement_events,funnel_behavior,layering_behavior,mule_behavior,target,cash_ratio,international_ratio,suspicious_ratio,rule_alert_ratio,structuring_ratio,rapid_movement_ratio
CUST001548,25,8443.74,337.7496,1652.49,376.1417170150102,6,12,0,25,25,7,6,33.6,40,2.72,4,0,0,0,0,0,0,0,0,0,0.24,0.48,0.0,1.0,0.0,0.0
CUST001549,23,16260.0,706.9565217391304,6889.94,1431.4687224367233,8,11,0,23,23,7,7,45.65217391304348,75,3.9130434782608696,5,1,0,0,0,0,0,0,0,0,0.34782608695652173,0.4782608695652174,0.0,1.0,0.0,0.0
CUST001550,38,27272.55,717.6986842105263,7525.79,1287.5604739010419,9,16,0,38,38,6,6,33.81578947368421,50,2.6842105263157894,4,0,0,0,0,0,0,0,0,0,0.23684210526315788,0.42105263157894735,0.0,1.0,0.0,0.0
CUST001551,32,32496.850000000002,1015.5265625000001,5287.06,1241.7839723574837,9,17,0,32,32,6,9,34.6875,55,2.84375,4,0,0,0,0,0,0,0,0,0,0.28125,0.53125,0.0,1.0,0.0,0.0
CUST001552,18,21424.16,1190.2311111111112,11393.27,2706.8360480889837,6,7,0,18,18,3,7,34.72222222222222,50,2.7777777777777777,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3888888888888889,0.0,1.0,0.0,0.0
CUST001553,15,8848.03,589.8686666666667,4059.33,990.8170280117794,2,7,0,15,15,6,3,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.4666666666666667,0.0,1.0,0.0,0.0
CUST001554,21,12128.02,577.5247619047619,4147.7,943.7807388616228,3,12,0,21,21,6,6,34.285714285714285,50,2.761904761904762,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5714285714285714,0.0,1.0,0.0,0.0
CUST001555,26,21639.61,832.2926923076923,4843.58,1183.7617615062843,6,12,0,26,26,9,5,33.46153846153846,40,2.6923076923076925,4,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.46153846153846156,0.0,1.0,0.0,0.0
CUST001556,30,18879.85,629.3283333333333,2240.05,539.951268995851,4,14,0,30,30,8,6,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.4666666666666667,0.0,1.0,0.0,0.0
CUST001557,23,10280.32,446.97043478260866,3218.28,654.8724814210241,4,9,0,23,23,7,5,32.82608695652174,40,2.5652173913043477,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.391304347826087,0.0,1.0,0.0,0.0
CUST001558,28,45791.8,1635.4214285714286,24985.03,4656.073259581562,4,11,0,28,28,4,6,33.92857142857143,70,2.607142857142857,5,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.39285714285714285,0.0,1.0,0.0,0.0
CUST001559,22,10518.68,478.1218181818182,2193.0,584.4749346993204,8,11,0,22,22,5,6,34.31818181818182,40,2.8636363636363638,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.5,0.0,1.0,0.0,0.0
CUST001560,22,9103.22,413.78272727272724,1678.52,528.0064109656049,3,11,0,22,22,5,6,33.18181818181818,40,2.6363636363636362,4,0,0,0,0,0,0,0,0,0,0.13636363636363635,0.5,0.0,1.0,0.0,0.0
CUST001561,31,18675.36,602.4309677419355,3416.12,783.9110723475159,7,12,0,31,31,7,7,33.064516129032256,40,2.6129032258064515,4,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.3870967741935484,0.0,1.0,0.0,0.0
CUST001562,18,19336.02,1074.2233333333334,3978.46,924.5752795743567,0,11,0,18,18,6,8,33.05555555555556,35,2.611111111111111,3,0,0,0,0,0,0,0,0,0,0.0,0.6111111111111112,0.0,1.0,0.0,0.0
CUST001563,26,28754.530000000002,1105.9434615384616,9023.12,1800.564736782196,6,12,0,26,25,5,8,34.80769230769231,65,2.769230769230769,4,0,0,0,1,0,0,0,0,0,0.23076923076923078,0.46153846153846156,0.0,1.0,0.038461538461538464,0.0
CUST001564,11,8800.47,800.0427272727272,3276.21,925.6893404062824,3,3,0,11,11,3,2,32.72727272727273,35,2.5454545454545454,3,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.2727272727272727,0.0,1.0,0.0,0.0
CUST001565,19,14210.84,747.938947368421,4996.15,1119.2790051928505,3,9,0,19,19,3,7,33.1578947368421,40,2.6315789473684212,4,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.47368421052631576,0.0,1.0,0.0,0.0
CUST001566,23,14547.32,632.4921739130434,6728.17,1381.915512655454,4,11,0,23,23,8,7,34.130434782608695,50,2.6956521739130435,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.4782608695652174,0.0,1.0,0.0,0.0
CUST001567,20,18034.06,901.7030000000001,3579.52,1004.7537228128671,4,9,0,20,20,3,5,33.25,40,2.65,4,0,0,0,0,0,0,0,0,0,0.2,0.45,0.0,1.0,0.0,0.0
CUST001568,22,15006.62,682.1190909090909,2267.84,555.3180252870044,2,10,0,22,22,5,4,32.72727272727273,40,2.5454545454545454,4,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.45454545454545453,0.0,1.0,0.0,0.0
CUST001569,24,20248.63,843.6929166666667,5646.73,1206.9515197910416,4,14,0,24,24,7,6,34.583333333333336,55,2.7916666666666665,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5833333333333334,0.0,1.0,0.0,0.0
CUST001570,21,15967.41,760.3528571428571,3635.03,1073.2002258345963,2,9,0,21,21,3,4,32.61904761904762,35,2.5238095238095237,3,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.42857142857142855,0.0,1.0,0.0,0.0
CUST001571,16,3420.4,213.775,824.69,222.53429578381844,0,8,0,16,16,4,5,47.5,50,3.5,4,0,0,1,0,0,0,0,0,0,0.0,0.5,0.0,1.0,0.0,0.0
CUST001572,30,16295.44,543.1813333333333,2711.84,605.7747647761008,6,20,0,30,30,8,9,34.333333333333336,40,2.8666666666666667,4,0,0,0,0,0,0,0,0,0,0.2,0.6666666666666666,0.0,1.0,0.0,0.0
CUST001573,30,15711.5,523.7166666666667,4267.27,826.5286624578532,6,14,0,30,30,8,8,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.2,0.4666666666666667,0.0,1.0,0.0,0.0
CUST001574,18,8014.44,445.24666666666667,3529.25,798.953799488836,3,14,0,18,18,8,8,34.72222222222222,40,2.9444444444444446,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.7777777777777778,0.0,1.0,0.0,0.0
CUST001575,17,11501.54,676.5611764705883,2404.35,655.0883699059459,3,8,0,17,17,4,6,33.23529411764706,40,2.6470588235294117,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.47058823529411764,0.0,1.0,0.0,0.0
CUST001576,29,21713.46,748.74,5115.92,1234.6064881312238,8,13,0,29,29,7,5,35.86206896551724,75,2.8620689655172415,6,0,0,0,0,0,0,0,0,0,0.27586206896551724,0.4482758620689655,0.0,1.0,0.0,0.0
CUST001577,20,9268.23,463.4115,1564.67,449.12175644045334,2,9,0,20,20,5,6,32.75,40,2.55,4,0,0,0,0,0,0,0,0,0,0.1,0.45,0.0,1.0,0.0,0.0
CUST001578,32,28701.33,896.9165625,4647.46,1081.0703749036204,3,18,0,32,32,9,8,33.28125,40,2.65625,4,0,0,0,0,0,0,0,0,0,0.09375,0.5625,0.0,1.0,0.0,0.0
CUST001579,22,8323.45,378.3386363636364,1203.82,339.13126399944537,2,14,0,22,22,4,7,33.63636363636363,40,2.727272727272727,4,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6363636363636364,0.0,1.0,0.0,0.0
CUST001580,27,36259.020000000004,1342.9266666666667,15793.7,3063.4719905964917,2,16,0,27,27,10,6,34.074074074074076,55,2.7037037037037037,4,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.5925925925925926,0.0,1.0,0.0,0.0
CUST001581,23,12407.199999999999,539.4434782608695,4183.86,909.1946263569988,5,10,0,23,23,6,5,33.26086956521739,40,2.652173913043478,4,0,0,0,0,0,0,0,0,0,0.21739130434782608,0.43478260869565216,0.0,1.0,0.0,0.0
CUST001582,24,15389.97,641.24875,2309.21,687.1988063417311,5,17,0,24,24,8,11,34.583333333333336,40,2.9166666666666665,4,0,0,0,0,0,0,0,0,0,0.20833333333333334,0.7083333333333334,0.0,1.0,0.0,0.0
CUST001583,12,6270.889999999999,522.5741666666667,2802.7,760.5896331669663,3,3,0,0,12,2,3,12.5,20,1.5,3,0,0,0,0,0,0,0,0,0,0.25,0.25,0.0,0.0,0.0,0.0
CUST001584,26,13106.9,504.11153846153843,1706.12,450.1837699490492,6,16,0,26,26,6,7,34.23076923076923,40,2.8461538461538463,4,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.6153846153846154,0.0,1.0,0.0,0.0
CUST001585,35,24332.61,695.2174285714286,4250.0,790.405180845811,4,17,0,35,35,8,8,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.11428571428571428,0.4857142857142857,0.0,1.0,0.0,0.0
CUST001586,30,22931.280000000002,764.3760000000001,2711.18,730.7909409277519,7,13,0,30,29,7,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.43333333333333335,0.0,1.0,0.0,0.0
CUST001587,31,28756.0,927.6129032258065,7383.23,1650.608300347064,4,15,0,31,31,7,9,34.354838709677416,55,2.6774193548387095,4,0,0,0,0,0,0,0,0,0,0.12903225806451613,0.4838709677419355,0.0,1.0,0.0,0.0
CUST001588,31,35292.75,1138.475806451613,4934.07,1486.173723211779,7,10,0,31,31,6,5,32.74193548387097,40,2.5483870967741935,4,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.3225806451612903,0.0,1.0,0.0,0.0
CUST001589,22,21370.829999999998,971.4013636363635,6093.12,1458.470546031324,9,13,0,22,22,6,6,35.90909090909091,55,3.0454545454545454,4,0,0,0,0,0,0,0,0,0,0.4090909090909091,0.5909090909090909,0.0,1.0,0.0,0.0
CUST001590,17,13245.460000000001,779.144705882353,2805.98,738.8859879416246,2,7,0,17,17,6,6,32.64705882352941,35,2.5294117647058822,3,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.4117647058823529,0.0,1.0,0.0,0.0
CUST001591,25,20109.88,804.3952,6483.51,1493.5309284296727,3,12,0,25,25,6,8,33.8,55,2.64,4,0,0,0,0,0,0,0,0,0,0.12,0.48,0.0,1.0,0.0,0.0
CUST001592,25,29173.15,1166.9260000000002,5500.52,1356.6760989577924,7,10,0,25,25,6,6,34.8,65,2.76,4,0,0,0,0,0,0,0,0,0,0.28,0.4,0.0,1.0,0.0,0.0
CUST001593,17,12453.22,732.5423529411764,4464.69,1085.8542922080371,3,8,0,17,17,4,6,33.23529411764706,35,2.6470588235294117,3,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.47058823529411764,0.0,1.0,0.0,0.0
CUST001594,21,9548.11,454.6719047619048,2302.48,515.5219285987653,4,9,0,21,21,5,6,33.095238095238095,40,2.619047619047619,4,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.42857142857142855,0.0,1.0,0.0,0.0
CUST001595,32,23445.879999999997,732.6837499999999,4949.03,1013.931074497002,4,17,0,32,32,7,9,33.28125,35,2.65625,3,0,0,0,0,0,0,0,0,0,0.125,0.53125,0.0,1.0,0.0,0.0
CUST001596,12,13789.39,1149.1158333333333,4065.1,1223.135197503518,0,5,0,12,12,5,3,32.083333333333336,35,2.4166666666666665,3,0,0,0,0,0,0,0,0,0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0
CUST001597,29,18075.23,623.2837931034483,3278.9,729.0395946890568,4,18,0,29,27,8,10,33.793103448275865,40,2.7586206896551726,4,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.6206896551724138,0.0,1.0,0.0,0.0
CUST001598,21,10167.25,484.1547619047619,2211.13,560.3774777381675,3,6,0,21,21,5,3,32.142857142857146,40,2.4285714285714284,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,0.0
CUST001599,21,24305.38,1157.3990476190477,16050.98,3442.985709398029,7,8,0,21,21,8,3,35.23809523809524,70,2.8095238095238093,5,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.38095238095238093,0.0,1.0,0.0,0.0
CUST001600,23,16788.33,729.9273913043479,6622.5,1377.0931791317053,6,10,0,23,23,6,7,34.34782608695652,55,2.739130434782609,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.43478260869565216,0.0,1.0,0.0,0.0
CUST001601,31,36801.33,1187.139677419355,20425.48,3624.438614816998,5,14,0,31,31,5,8,33.70967741935484,55,2.6451612903225805,4,0,0,0,0,0,0,0,0,0,0.16129032258064516,0.45161290322580644,0.0,1.0,0.0,0.0
CUST001602,19,17462.25,919.0657894736842,6641.94,1681.228602696769,4,12,0,19,19,7,7,61.05263157894737,95,4.947368421052632,7,1,0,1,0,0,0,0,0,0,0.21052631578947367,0.631578947368421,0.0,1.0,0.0,0.0
CUST001603,20,8500.21,425.0105,1022.93,275.97443326425423,1,13,0,20,20,7,6,33.5,40,2.7,4,0,0,0,0,0,0,0,0,0,0.05,0.65,0.0,1.0,0.0,0.0
CUST001604,22,13303.48,604.7036363636363,3375.08,863.8370973111244,5,10,0,22,22,5,7,33.40909090909091,40,2.6818181818181817,4,0,0,0,0,0,0,0,0,0,0.22727272727272727,0.45454545454545453,0.0,1.0,0.0,0.0
CUST001605,24,12329.49,513.72875,2030.46,536.8411614354967,3,12,0,24,23,7,6,33.125,35,2.625,3,0,0,0,0,0,0,0,0,0,0.125,0.5,0.0,1.0,0.0,0.0
CUST001606,28,30373.68,1084.7742857142857,7102.72,1643.6920531049034,4,12,0,28,28,4,8,34.285714285714285,55,2.642857142857143,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.42857142857142855,0.0,1.0,0.0,0.0
CUST001607,28,11477.34,409.90500000000003,1590.83,399.9009838234496,3,13,0,28,28,9,6,32.857142857142854,40,2.5714285714285716,4,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.4642857142857143,0.0,1.0,0.0,0.0
CUST001608,21,17490.91,832.9004761904762,3579.18,824.4900790699437,2,14,0,21,21,7,7,33.80952380952381,40,2.761904761904762,4,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.6666666666666666,0.0,1.0,0.0,0.0
CUST001609,23,13788.46,599.4982608695652,3040.84,764.7491998192027,8,11,0,23,23,5,7,34.130434782608695,40,2.8260869565217392,4,0,0,0,0,0,0,0,0,0,0.34782608695652173,0.4782608695652174,0.0,1.0,0.0,0.0
CUST001610,24,17503.08,729.2950000000001,2829.13,748.0642140537308,2,13,0,24,24,6,4,33.125,35,2.625,3,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.5416666666666666,0.0,1.0,0.0,0.0
CUST001611,22,13142.68,597.3945454545454,2042.55,572.4770160803487,1,14,0,22,22,8,8,33.40909090909091,35,2.6818181818181817,3,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.6363636363636364,0.0,1.0,0.0,0.0
CUST001612,26,15409.93,592.6896153846154,2158.15,553.5175258181499,7,14,0,26,26,6,7,34.03846153846154,40,2.8076923076923075,4,0,0,0,0,0,0,0,0,0,0.2692307692307692,0.5384615384615384,0.0,1.0,0.0,0.0
CUST001613,27,15437.15,571.7462962962962,2129.87,530.9260786236423,7,10,0,27,27,7,5,33.148148148148145,40,2.6296296296296298,4,0,0,0,0,0,0,0,0,0,0.25925925925925924,0.37037037037037035,0.0,1.0,0.0,0.0
CUST001614,20,15075.48,753.774,5802.12,1264.310043405826,2,15,0,20,20,9,4,35.25,55,2.9,4,0,0,0,0,0,0,0,0,0,0.1,0.75,0.0,1.0,0.0,0.0
CUST001615,33,20973.93,635.5736363636364,3355.42,772.212945237655,7,16,0,33,33,6,7,33.484848484848484,40,2.696969696969697,4,0,0,0,0,0,0,0,0,0,0.21212121212121213,0.48484848484848486,0.0,1.0,0.0,0.0
CUST001616,23,20057.28,872.055652173913,2236.69,613.110476199593,6,12,0,23,23,7,6,33.91304347826087,40,2.782608695652174,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.5217391304347826,0.0,1.0,0.0,0.0
CUST001617,29,13093.52,451.50068965517244,2694.36,606.4992290769511,3,17,0,29,29,9,7,33.44827586206897,40,2.689655172413793,4,0,0,0,0,0,0,0,0,0,0.10344827586206896,0.5862068965517241,0.0,1.0,0.0,0.0
CUST001618,37,21401.78,578.4264864864865,2131.48,601.4370515007103,7,22,0,37,34,9,10,33.91891891891892,40,2.7837837837837838,4,0,0,0,0,0,0,0,0,0,0.1891891891891892,0.5945945945945946,0.0,1.0,0.0,0.0
CUST001619,17,6452.79,379.57588235294116,1527.08,400.53925914101757,0,10,0,17,17,7,6,32.94117647058823,35,2.588235294117647,3,0,0,0,0,0,0,0,0,0,0.0,0.5882352941176471,0.0,1.0,0.0,0.0
CUST001620,24,16477.11,686.54625,2785.28,735.7667481809737,8,7,0,24,24,3,5,33.125,40,2.625,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2916666666666667,0.0,1.0,0.0,0.0
CUST001621,29,15533.16,535.6262068965517,3454.3,655.9402188756762,8,14,0,29,29,9,7,48.793103448275865,55,3.7586206896551726,5,0,0,1,0,0,0,0,0,0,0.27586206896551724,0.4827586206896552,0.0,1.0,0.0,0.0
CUST001622,24,21281.56,886.7316666666667,3724.43,1063.936062060885,3,14,0,24,24,7,7,33.541666666666664,40,2.7083333333333335,4,0,0,0,0,0,0,0,0,0,0.125,0.5833333333333334,0.0,1.0,0.0,0.0
CUST001623,29,17300.46,596.5675862068965,2454.77,660.5627580850781,1,15,0,29,29,10,8,32.758620689655174,35,2.5517241379310347,3,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.5172413793103449,0.0,1.0,0.0,0.0
CUST001624,24,15794.03,658.0845833333334,3610.79,822.222030285479,3,14,0,24,24,7,8,33.541666666666664,40,2.7083333333333335,4,0,0,0,0,0,0,0,0,0,0.125,0.5833333333333334,0.0,1.0,0.0,0.0
CUST001625,28,21297.26,760.6164285714285,2154.36,645.982463746698,6,10,0,28,28,5,7,42.857142857142854,45,3.5714285714285716,4,1,0,0,0,0,0,0,0,0,0.21428571428571427,0.35714285714285715,0.0,1.0,0.0,0.0
CUST001626,24,23551.18,981.2991666666667,4114.22,1187.3459653101982,3,15,0,24,24,8,9,43.75,50,3.75,5,1,0,0,0,0,0,0,0,0,0.125,0.625,0.0,1.0,0.0,0.0
CUST001627,21,8733.06,415.85999999999996,1661.06,376.56593431960886,3,12,0,21,21,5,7,33.57142857142857,40,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5714285714285714,0.0,1.0,0.0,0.0
CUST001628,20,15283.07,764.1535,2502.14,809.558753131183,2,8,0,20,20,6,3,32.5,40,2.5,4,0,0,0,0,0,0,0,0,0,0.1,0.4,0.0,1.0,0.0,0.0
CUST001629,28,19423.73,693.7046428571429,2503.49,718.8726784269636,4,13,0,28,28,5,8,33.035714285714285,40,2.607142857142857,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.4642857142857143,0.0,1.0,0.0,0.0
CUST001630,23,13586.77,590.7291304347826,2377.41,613.5887465329989,7,10,0,23,23,5,5,33.69565217391305,40,2.739130434782609,4,0,0,0,0,0,0,0,0,0,0.30434782608695654,0.43478260869565216,0.0,1.0,0.0,0.0
CUST001631,28,22998.56,821.3771428571429,3496.62,1084.4276227094356,4,18,0,28,28,8,6,33.92857142857143,40,2.7857142857142856,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.6428571428571429,0.0,1.0,0.0,0.0
CUST001632,28,26248.96,937.4628571428572,4756.6,1160.9253335350152,2,17,0,28,28,7,9,33.392857142857146,40,2.6785714285714284,4,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.6071428571428571,0.0,1.0,0.0,0.0
CUST001633,21,18312.850000000002,872.0404761904763,6211.93,1457.2656814749882,4,14,0,21,21,6,6,35.23809523809524,50,2.9047619047619047,4,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.6666666666666666,0.0,1.0,0.0,0.0
CUST001634,27,36945.34,1368.3459259259257,10121.4,2321.587556471548,5,14,0,27,27,4,9,34.25925925925926,50,2.740740740740741,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.5185185185185185,0.0,1.0,0.0,0.0
CUST001635,20,16192.63,809.6315,6779.82,1510.2942357256259,4,10,0,20,20,4,7,34.5,55,2.75,4,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,1.0,0.0,0.0
CUST001636,28,29404.07,1050.1453571428572,4062.9,1107.754441784126,6,17,0,28,28,5,11,34.107142857142854,40,2.8214285714285716,4,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.6071428571428571,0.0,1.0,0.0,0.0
CUST001637,24,12513.72,521.405,2490.34,557.6373519942243,3,6,0,24,24,4,5,31.875,40,2.375,4,0,0,0,0,0,0,0,0,0,0.125,0.25,0.0,1.0,0.0,0.0
CUST001638,20,14480.89,724.0445,3513.63,821.3992741880036,4,12,0,20,20,5,6,34.0,35,2.8,3,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,1.0,0.0,0.0
CUST001639,23,11807.69,513.3778260869566,2145.54,557.3880312424478,6,12,0,23,23,7,5,33.91304347826087,40,2.782608695652174,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.5217391304347826,0.0,1.0,0.0,0.0
CUST001640,23,16054.1,698.0043478260869,2881.3,892.4191028619706,7,16,0,23,23,10,6,35.0,40,3.0,4,0,0,0,0,0,0,0,0,0,0.30434782608695654,0.6956521739130435,0.0,1.0,0.0,0.0
CUST001641,26,16800.51,646.1734615384614,2504.91,640.2235809899059,5,12,0,26,26,5,6,33.26923076923077,40,2.6538461538461537,4,0,0,0,0,0,0,0,0,0,0.19230769230769232,0.46153846153846156,0.0,1.0,0.0,0.0
CUST001642,23,27500.75,1195.6847826086957,5977.12,1558.5504951100895,9,13,0,23,23,6,6,35.65217391304348,55,3.0,4,0,0,0,0,0,0,0,0,0,0.391304347826087,0.5652173913043478,0.0,1.0,0.0,0.0
CUST001643,17,11097.539999999999,652.7964705882353,5731.62,1368.9565707224845,3,7,0,17,16,3,5,34.11764705882353,55,2.6470588235294117,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.4117647058823529,0.0,1.0,0.0,0.0
CUST001644,27,25131.1,930.7814814814815,5029.41,1177.4059231655892,5,9,0,27,27,5,5,33.333333333333336,50,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.3333333333333333,0.0,1.0,0.0,0.0
CUST001645,18,16709.09,928.2827777777778,3694.53,1030.8148443246564,3,7,0,18,17,4,5,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3888888888888889,0.0,1.0,0.0,0.0
CUST001646,17,16305.97,959.1747058823529,7730.0,1789.369500456507,3,6,0,17,17,4,3,34.705882352941174,65,2.6470588235294117,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.35294117647058826,0.0,1.0,0.0,0.0
CUST001647,34,16003.300000000001,470.6852941176471,1534.2,377.0185211770331,7,20,0,34,34,7,8,33.970588235294116,40,2.7941176470588234,4,0,0,0,0,0,0,0,0,0,0.20588235294117646,0.5882352941176471,0.0,1.0,0.0,0.0
CUST001648,35,18613.49,531.8140000000001,4087.77,736.7901711605709,5,14,0,35,35,5,7,32.714285714285715,40,2.5428571428571427,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.4,0.0,1.0,0.0,0.0
CUST001649,21,13751.84,654.8495238095238,2516.58,734.644770698575,6,12,0,21,20,4,6,49.285714285714285,55,3.857142857142857,5,0,0,1,0,0,0,0,0,0,0.2857142857142857,0.5714285714285714,0.0,1.0,0.0,0.0
CUST001650,27,21306.69,789.1366666666667,4738.76,1102.0978328938093,6,16,0,27,27,7,6,34.074074074074076,40,2.814814814814815,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5925925925925926,0.0,1.0,0.0,0.0
CUST001651,17,11584.06,681.415294117647,3675.33,984.9378967802845,2,12,0,17,17,5,7,34.11764705882353,40,2.823529411764706,4,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.7058823529411765,0.0,1.0,0.0,0.0
CUST001652,22,28004.04,1272.9109090909092,7196.67,2009.9336211117331,5,7,0,22,22,6,5,34.54545454545455,55,2.6363636363636362,4,0,0,0,0,0,0,0,0,0,0.22727272727272727,0.3181818181818182,0.0,1.0,0.0,0.0
CUST001653,25,20754.38,830.1752,6921.82,1485.6240832057752,5,13,0,25,25,6,7,34.4,50,2.76,4,0,0,0,0,0,0,0,0,0,0.2,0.52,0.0,1.0,0.0,0.0
CUST001654,19,10305.94,542.4178947368422,2248.79,565.3306415676774,5,10,0,19,18,6,6,33.94736842105263,40,2.789473684210526,4,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.5263157894736842,0.0,1.0,0.0,0.0
CUST001655,32,23701.71,740.6784375,7431.29,1476.5354066499824,5,18,0,32,32,9,8,34.21875,55,2.75,4,0,0,0,0,0,0,0,0,0,0.15625,0.5625,0.0,1.0,0.0,0.0
CUST001656,29,24197.87,834.4093103448275,5128.33,1131.0232696953517,12,17,0,29,29,9,8,35.689655172413794,55,3.0344827586206895,4,0,0,0,0,0,0,0,0,0,0.41379310344827586,0.5862068965517241,0.0,1.0,0.0,0.0
CUST001657,25,10976.33,439.0532,1987.11,455.94731811654145,6,14,0,25,25,7,6,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.24,0.56,0.0,1.0,0.0,0.0
CUST001658,24,16033.16,668.0483333333333,3104.0,789.5860688645207,7,16,0,24,24,7,6,34.791666666666664,40,2.9583333333333335,4,0,0,0,0,0,0,0,0,0,0.2916666666666667,0.6666666666666666,0.0,1.0,0.0,0.0
CUST001659,30,22988.76,766.2919999999999,4732.71,1237.1773607452933,3,14,0,30,29,6,6,32.833333333333336,40,2.566666666666667,4,0,0,0,0,0,0,0,0,0,0.1,0.4666666666666667,0.0,1.0,0.0,0.0
CUST001660,17,19507.15,1147.479411764706,10217.17,2401.6804201211667,4,6,0,17,17,3,3,34.11764705882353,50,2.6470588235294117,4,0,0,0,0,0,0,0,0,0,0.23529411764705882,0.35294117647058826,0.0,1.0,0.0,0.0
CUST001661,20,15194.869999999999,759.7434999999999,4966.58,1142.407412967412,2,9,0,20,20,5,4,32.75,40,2.55,4,0,0,0,0,0,0,0,0,0,0.1,0.45,0.0,1.0,0.0,0.0
CUST001662,19,15034.44,791.2863157894737,7297.59,1635.0712023137319,5,13,0,19,19,8,6,35.78947368421053,55,3.0,4,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.6842105263157895,0.0,1.0,0.0,0.0
CUST001663,20,7486.05,374.3025,2149.94,559.35594798487,4,7,0,20,20,4,4,47.75,55,3.55,5,0,0,1,0,0,0,0,0,0,0.2,0.35,0.0,1.0,0.0,0.0
CUST001664,17,11703.560000000001,688.444705882353,2155.84,678.4509224892179,3,7,0,17,17,7,3,32.94117647058823,40,2.588235294117647,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.4117647058823529,0.0,1.0,0.0,0.0
CUST001665,24,24932.47,1038.8529166666667,5144.37,1164.3431447498224,7,14,0,24,23,8,5,35.208333333333336,60,2.9166666666666665,5,0,0,0,0,0,0,0,0,0,0.2916666666666667,0.5833333333333334,0.0,1.0,0.0,0.0
