customer_id,red_flag_code,red_flag_description
CUST000731,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000732,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST000732,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000732,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000732,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000733,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000733,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000733,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST000734,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000734,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000735,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000735,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000735,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000736,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000736,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000736,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000737,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000737,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000738,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST000738,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000738,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000739,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000739,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000739,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000740,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000740,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000740,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000741,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000741,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000741,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000742,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000742,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000743,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000743,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000744,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000744,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000745,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000745,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000746,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000746,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000747,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000747,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000747,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000748,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000748,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000748,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000749,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000749,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000750,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000750,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000751,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000751,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000752,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000752,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000753,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000753,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000754,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000754,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000754,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000755,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000755,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000756,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000756,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000756,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000756,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST000757,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000757,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000757,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000758,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000758,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000759,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000759,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000759,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000760,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000760,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000761,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000761,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000762,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000762,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000763,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000763,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000764,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000764,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000765,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000765,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000766,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000766,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000767,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000767,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000768,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000768,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000769,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000769,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000769,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000770,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000770,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000770,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000771,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000771,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000772,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000772,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000773,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000773,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000773,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST000774,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000774,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000775,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000775,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000775,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000776,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000776,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000776,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000777,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000777,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000778,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000778,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000779,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000779,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000780,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000780,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000780,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000781,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000781,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000782,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000782,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000783,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000783,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000784,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000784,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000785,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST000785,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000785,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000785,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000786,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000786,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000787,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000787,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000788,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000788,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000789,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000789,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000790,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000790,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000791,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000791,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000791,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000792,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000792,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000792,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000793,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000793,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST000793,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST000794,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST000794,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
